#gene_id	RNF43_G659fs_4	RNF43_G659fs_3	RNF43_G659fs_2	RNF43_G659fs_1	RNF43_WT_2	RNF43_WT_3	RNF43_WT_1	RNF43_WT_4	GFP_1	RNF43_R117fs_4	GFP_3	GFP_2	RNF43_R117fs_1	GFP_4	RNF43_R117fs_3	RNF43_R117fs_2
CGA	2.06434	2.289317	1.938325	1.6019450000000002	1.575923	0.38054499999999997	-0.249723	1.006578	0.005608	0.061217999999999995	0.114641	0.134323	-1.035563	0.280781	2.005761	0.46411800000000003
CGB1	-2.2798700000000003	-3.1365939999999997	-1.258139	0.14888900000000002	1.526505	-10.0	0.596096	0.8651190000000001	0.079716	1.922253	0.9107780000000001	1.7872599999999998	-3.038765	1.23289	-10.0	-25.633267
CHRD	3.237375	3.292432	3.430852	2.7313240000000003	2.593063	2.676541	2.5229779999999997	2.707664	2.446965	3.128445	2.726794	2.647298	2.646003	3.148301	3.0669150000000003	2.86081
CHRNA4	1.8940240000000002	1.598257	1.7623360000000001	1.627735	2.328009	1.593108	2.205639	2.882123	2.831066	1.795759	2.763093	1.941271	1.639916	2.43656	1.7999990000000001	1.871101
CHST2	2.0937900000000003	2.193141	2.165108	1.818057	2.0313	1.631025	1.329652	1.692061	1.6930740000000002	1.887833	1.531	1.6217030000000001	1.527611	1.6894650000000002	1.681242	1.562274
CHST9	-0.04028	0.129667	0.126804	-0.085991	-0.26573800000000003	-0.631556	-0.49564600000000003	-0.631828	-0.5529390000000001	-0.682231	-0.942465	-0.280571	-0.541089	-0.38729600000000003	-0.310687	-0.136791
CILP2	3.0890470000000003	2.8238689999999997	2.959459	2.81518	3.126861	2.6499099999999998	2.47432	2.84409	2.8279490000000003	2.7567180000000002	2.288853	2.448618	2.524671	2.513024	2.3860770000000002	2.545864
CITED1	5.156642	5.046499	5.2179709999999995	4.967811	5.019248	4.895346	4.644833	4.839047	4.4922059999999995	4.837756	4.409263	4.682709	4.608207	4.549098000000001	5.098854	4.661007
CLCF1	-0.365715	-0.012346	-1.229043	-0.411706	-0.42865200000000003	0.594141	0.118029	0.087937	0.350455	0.35618	0.19528199999999998	0.951434	-0.425209	0.7108300000000001	-0.213049	-0.416839
CLIP3	0.065903	-0.625997	-0.392809	-0.17104	0.018465000000000002	0.02539	0.002927	0.535054	1.086243	0.37523	0.359928	0.17261400000000002	0.23724800000000001	0.34788800000000003	0.24040300000000003	0.587727
CLK3	5.9330300000000005	5.623716	5.8266599999999995	5.848511	5.9661800000000005	5.9059550000000005	5.858633	5.918067	6.372275	6.202774	6.375591	6.41031	6.131458	6.627102000000001	6.126479	6.08577
CLK4	3.6074080000000004	3.643726	3.5337440000000004	3.6292660000000003	3.7420989999999996	3.7580970000000002	3.9169370000000003	3.7339849999999997	4.173922	3.7767980000000003	4.306458999999999	4.379372	3.7880220000000002	4.472474	4.333581	4.0991040000000005
CLMP	-0.812516	0.058704	0.12878699999999998	0.191105	0.06271900000000001	0.158815	0.30136199999999996	0.978554	0.191353	0.5075609999999999	0.9455020000000001	1.055783	-0.081638	1.0873629999999999	0.90646	0.716324
CLVS2	0.7397	0.429109	0.716577	0.100262	0.409362	-0.14765	0.169444	0.21545599999999998	-0.032987999999999996	-0.431413	-0.41910200000000003	0.47340699999999997	0.260642	0.12075799999999999	0.146524	0.197669
CMTR2	1.749132	1.5052379999999999	1.5995540000000001	1.961071	1.9330919999999998	1.434275	2.375524	2.151796	2.4496759999999997	2.168006	2.30269	1.8736709999999999	1.119208	2.080162	2.390229	1.95338
CNOT4	4.430829	4.230465000000001	4.2522839999999995	4.030355	4.353524	4.344779	4.2939	4.504461	4.646243	4.394617	4.928536	4.936285	4.277829	5.341158	4.796056	4.8022029999999996
CNTD1	-0.523985	0.345663	-0.16736099999999998	-0.289529	0.172516	-0.034351	-0.174558	0.284428	0.463761	0.348517	0.754492	0.635486	0.37247199999999997	1.3075780000000001	1.076863	-0.16151400000000002
COL23A1	1.553284	1.774772	1.608033	1.682964	1.5979219999999998	1.3180100000000001	1.1780700000000002	1.5135	1.438208	1.55693	0.9672059999999999	1.310924	1.349964	1.198223	1.636576	1.271354
COL2A1	3.4534	3.5362080000000002	3.6929830000000003	3.758693	2.880574	3.057732	2.69347	2.83466	3.361165	3.638746	2.791867	3.143364	3.1139930000000002	3.4313830000000003	3.215693	3.153841
COL3A1	-0.619749	-0.44404099999999996	-0.040991	-0.615433	-1.364898	-0.884093	-2.271389	-1.492164	-2.068181	-1.258139	-1.703816	-0.941891	-1.40862	-0.39329400000000003	0.333671	-1.465558
COL5A1	3.0687	2.796834	2.878014	2.962533	2.505105	2.587745	2.454727	2.489955	2.468972	2.970374	2.5127479999999998	2.523544	2.663009	2.635468	2.733416	2.9750099999999997
COX11P1	-3.633778	-1.47422	-1.629715	-1.30265	-1.293907	-1.3311469999999999	-0.506775	-0.95168	-0.43825299999999995	-10.0	-0.23553000000000002	-0.272573	-1.7750560000000002	0.5109520000000001	-1.9359389999999999	-1.143019
COX6B2	0.281891	0.47582700000000006	0.297009	-0.110377	0.003674	-0.477235	-1.095988	-0.08688	-0.147862	0.156006	-0.27870300000000003	-0.438518	-0.604015	-0.861332	-0.611672	-0.826098
CRLF1	4.152883999999999	4.351827	4.549828	3.972574	4.128907	3.395769	3.54425	3.9405419999999998	3.456034	3.791435	3.341043	3.7777519999999996	3.453696	3.677346	4.182951999999999	3.569092
CRYM	1.624631	2.2108369999999997	1.8869049999999998	2.093111	1.6168870000000002	1.468631	1.109924	2.046245	1.697285	1.783597	0.883667	0.8323809999999999	1.051528	1.697444	2.009431	1.072162
CSRP1	0.106023	0.559446	0.6137560000000001	0.362423	0.139491	0.10313499999999999	-0.157342	-0.143312	-0.007245999999999999	0.571995	-1.371799	-0.991099	0.6167090000000001	-0.271154	0.704271	0.28587199999999996
CST3	6.815625999999999	6.754436	6.876747999999999	6.8184059999999995	6.811683	6.7446660000000005	6.554038	6.669295	6.495761	6.701294	6.459956	6.394632	6.510159	6.259067	6.371294	6.506342
CTD-2192J16.17	-0.368834	-0.678739	-0.185225	-0.523212	0.22764299999999998	-0.023908000000000002	0.619563	0.415445	0.488875	-0.336009	-0.302198	0.6857880000000001	0.079825	0.075437	-0.056823	-0.8402700000000001
CTF1	2.006693	1.82752	1.706329	1.9901229999999999	1.866932	1.9407159999999999	1.920019	1.944484	2.590394	3.106811	2.6499330000000003	2.4870810000000003	2.497158	2.391875	2.455957	2.499313
CTGF	2.304	2.618873	2.421808	2.26117	2.512454	2.217072	2.076036	2.315482	1.9280970000000002	1.619216	1.961016	1.9822400000000002	1.8026400000000002	2.144555	1.957625	1.846862
CTPS1	7.1515070000000005	7.118975	7.1851020000000005	7.010207	6.942975	6.869259	6.886856	6.9973149999999995	6.549844	6.33826	6.718656	6.666389	6.7885800000000005	6.5843110000000005	6.5650830000000004	6.8317190000000005
CXCL2	0.505484	0.07105800000000001	0.5892029999999999	0.599563	0.16337000000000002	-0.041944	-0.575458	-0.09614299999999999	-1.2897889999999999	-2.6535279999999997	-1.061321	-0.087148	-1.656722	-0.517592	-0.5925060000000001	-0.719989
CXCR4	3.3894019999999996	3.5237239999999996	3.685423	3.110173	3.413332	2.627583	1.8349509999999998	2.799662	2.261711	2.55498	2.6527689999999997	3.24487	2.2146939999999997	3.3364730000000002	3.534222	3.0891509999999998
CXorf23	1.9255810000000002	1.537042	1.5906870000000002	1.9136830000000002	1.8799400000000002	2.257441	1.630511	2.2959240000000003	2.286978	1.387124	2.832265	2.440035	2.125093	2.713949	2.235484	2.108778
CYB5A	6.146584	6.123956	5.96212	5.93565	5.892113	5.807627	5.647022	5.789179	5.726597	5.4971190000000005	5.659141	5.630242	5.712926	5.578176999999999	5.9191910000000005	5.9456620000000004
CYP1B1	1.322961	0.724494	0.95854	0.8491559999999999	1.600319	0.262972	0.256972	0.504516	0.9253540000000001	0.40835	-0.03877	0.106421	0.033544	0.849982	0.255211	-0.153804
CYP39A1	1.915187	2.166593	2.191066	1.7698200000000002	2.3575049999999997	2.288143	2.022296	2.221448	2.658285	2.156584	2.765013	3.131329	2.289501	2.552683	2.662902	2.762568
CYP3A5	1.902843	1.5245440000000001	1.4661520000000001	1.378958	1.627428	1.752148	1.565707	1.540884	2.077783	1.229771	2.007057	2.205828	1.501758	2.462328	1.5408899999999999	2.171769
CYP4F2	-1.444174	-2.322959	-2.940696	-4.087515	-0.088494	-0.54867	-0.849925	0.216052	0.10719300000000001	-0.283027	0.272491	-0.039466	0.11862400000000001	1.121204	-0.736576	-0.275016
CYP4F22	0.293794	0.28328600000000004	0.181799	-0.3216	0.08833200000000001	-0.622836	-0.9451350000000001	-0.476613	-0.86069	-0.022075	-0.814968	-0.7249399999999999	-0.45820200000000005	-0.24749200000000002	-0.22114699999999998	-0.108444
CYP4F3	-1.669286	0.202281	-0.513201	-0.876871	-1.098938	0.309594	-0.43580100000000005	0.653403	0.009748	-0.485343	0.5827140000000001	0.64554	-0.960693	0.684587	-1.304676	0.187334
CYR61	4.022493	4.06804	3.943321	4.1181209999999995	3.9609699999999997	3.7948419999999996	3.46234	3.7282580000000003	3.4392660000000004	3.9411419999999997	3.5340339999999997	3.556861	3.394422	3.541675	3.643675	3.604007
DBI	6.8077309999999995	6.968382000000001	7.060733	6.842596	6.843922999999999	6.526859	6.4036610000000005	6.606358999999999	6.490047	6.367267	6.481658	6.607986	6.430786	6.528348	6.815157000000001	6.633464
DDIT4L	1.080031	1.556452	1.383078	1.464642	0.9244879999999999	1.005225	0.830247	0.9520430000000001	0.8650559999999999	1.473539	1.001478	1.241675	0.440676	0.707534	0.9127719999999999	0.855168
DENND2A	1.991712	1.9329060000000002	1.665805	2.364118	2.099392	2.252628	2.664772	2.229514	2.53683	2.3786560000000003	3.0682259999999997	2.370898	2.251182	2.77432	1.896652	2.186055
DHCR24	5.7146870000000005	5.8166400000000005	5.8895669999999996	5.563261	5.516195	5.221337	5.096171	5.352873000000001	5.042751	5.162104	5.0251589999999995	5.272922	5.208522	5.318365	5.243932	5.0894449999999996
DHCR7	6.070365	5.9593	6.123829	5.9029620000000005	5.884072	5.743996	5.428958000000001	5.842331	5.581295	6.055453	5.4796830000000005	5.563301999999999	5.816228	5.638891	6.244625	5.787916
DKK1	1.199649	1.912506	2.2219450000000003	1.297823	1.403931	1.269619	0.756116	1.030126	0.449954	0.613075	0.383602	0.9233	-0.040995	0.8702129999999999	1.533334	0.43929300000000004
DMGDH	2.4474259999999997	1.818539	1.497385	2.480275	2.245938	2.864114	3.3262110000000003	2.983022	3.226581	3.348761	3.252996	2.507576	3.2734349999999997	2.845293	2.6779290000000002	3.073685
DNAH10	-0.500735	-0.999743	0.128375	-1.121125	-0.676027	0.196917	-0.565806	-0.543125	-0.417587	-0.874511	-0.5664899999999999	-0.27804	-0.66581	-0.21804	-0.369413	-0.714719
DNAJC27	1.8415080000000001	1.966361	1.9216509999999998	2.029657	2.516408	2.04762	2.268612	2.245082	2.538662	1.7837450000000001	2.715484	2.819722	1.9918959999999999	2.80289	2.231261	2.275411
DNASE1	3.341451	3.063107	3.28612	3.0807189999999998	3.200179	3.203564	3.111455	3.537189	3.7606910000000005	3.449438	4.158474	3.551125	3.534903	3.756011	3.791607	3.2812919999999997
DPY19L1	5.389623	5.420637999999999	5.533047	5.893917	5.046953	5.253915	5.142384	5.458465	5.0742910000000006	4.181518	5.103222	5.1530879999999994	5.332959	4.731301	4.868224	4.869316
DPY19L1P2	-2.460505	-1.612889	-2.0181009999999997	-2.4414700000000003	-1.490233	-1.35723	-1.8427229999999999	-2.5235540000000003	-0.5799310000000001	-10.0	0.070417	-0.4654	-1.2903879999999999	-0.9115	-1.800586	-1.408083
DRD2	-0.8529690000000001	-0.946739	-1.7401400000000002	-1.42232	-0.173261	-0.8194879999999999	-0.9304549999999999	-1.043943	-0.09477100000000001	0.053697	-0.076244	-0.222448	-0.314527	0.084276	-0.284375	-0.16500399999999998
DTX2P1	0.41729399999999994	0.608951	0.875827	1.0403870000000002	1.058718	0.928109	0.877344	0.7687390000000001	1.43702	1.200222	1.5228540000000002	1.5961	0.70627	1.678608	0.887307	0.9531459999999999
DUSP4	0.846	0.8690399999999999	0.906334	0.787357	0.5394220000000001	0.128227	-0.44404099999999996	0.52705	-0.098479	0.04832	0.045485000000000005	0.282464	-0.40980900000000003	0.24642399999999998	0.281384	0.010523999999999999
DUSP5	2.723209	2.6278770000000002	2.723091	2.4446220000000003	2.524043	2.231833	1.522975	2.322775	2.055223	2.124447	1.62785	2.506475	1.545518	2.043736	2.325942	1.7248900000000003
DYX1C1	1.369405	1.2033260000000001	1.5524870000000002	1.6012469999999999	1.613065	1.718652	1.9275759999999997	1.788129	1.9858259999999999	1.444847	2.3353080000000004	2.219184	2.0082470000000003	1.956457	1.978459	2.246635
EAPP	4.652173	4.59898	4.750275	4.605332	4.885051	4.810857	4.9337029999999995	4.827401999999999	5.179558	4.8867389999999995	5.291605000000001	5.294032	4.818578	5.328772	5.111691	5.140978
ECM1	-0.895632	-0.605352	-0.9410299999999999	-1.021333	-0.7737850000000001	-0.23929499999999998	-0.486304	-0.8668399999999999	0.184219	-0.428752	-0.49781400000000003	-0.200301	-0.9606290000000001	0.457279	-0.431094	-0.315242
EDA2R	0.488451	-0.10478	0.25498000000000004	0.12820399999999998	0.804751	0.847728	1.065046	0.9905209999999999	1.443365	1.336341	1.4565649999999999	1.759685	0.330534	1.574749	0.67533	1.051555
EDN2	-1.564965	-1.8311580000000003	-1.54369	-4.552322	0.372603	-0.123824	-0.584336	0.352383	0.054667999999999994	-0.482724	0.316442	0.885549	-2.203495	0.150001	-0.7767109999999999	-2.04966
EFCAB7	3.297274	3.150716	2.8986099999999997	3.1918029999999997	3.292004	3.452379	3.3806260000000004	3.417008	3.791707	2.70738	3.897269	3.8643629999999995	3.3776379999999997	4.023502	3.862163	3.9116169999999997
EGFL7	5.947866	6.057653	5.961581	6.003064	5.936171	5.639576	5.450368	5.774533	5.582281	6.044713	5.363323	5.614756	5.671761	5.6357919999999995	5.701988	5.510829
EGR3	1.627018	1.43658	1.379659	0.9221860000000001	1.021938	0.571803	-0.831266	0.89909	-1.25609	0.061692	-0.642205	0.2045	-1.830157	0.40015500000000004	0.319349	-0.197848
EHHADH	1.363583	1.348937	1.600207	2.063181	1.7851110000000001	1.988834	1.9523240000000002	2.242028	2.428305	1.7755490000000003	2.544987	1.9800849999999999	1.821278	2.188491	1.755296	2.091789
EIF3EP1	-0.135098	0.19174000000000002	0.136979	0.311212	0.443776	0.629156	1.364303	0.8458870000000001	0.9957309999999999	-0.47876199999999997	1.40788	1.179829	0.9416399999999999	0.7689	-0.23324499999999998	0.178708
ELL	3.51969	3.4541089999999994	3.4003730000000005	3.374402	3.6312860000000002	3.3401019999999995	3.348325	3.629551	3.988137	4.143226	4.007725	4.166030999999999	3.510564	4.051736	3.868323	3.69861
EMILIN2	2.4155130000000002	2.208096	2.101532	1.820891	1.762921	1.503939	1.014857	1.840222	1.4723680000000001	1.0396020000000001	1.8656650000000001	1.368449	1.080327	1.7980459999999998	1.413036	1.00355
EMSY	3.709515	3.806825	3.684674	3.8129199999999996	3.716126	3.791409	3.9133730000000004	3.692357	4.453995	3.37049	4.349184999999999	4.447839	3.552863	4.395355	4.1178230000000005	3.806189
ENDOG	4.5233300000000005	4.478532	4.364832	4.4979190000000004	4.391988	4.258361	4.173575	4.231847	4.2782230000000006	4.905168	3.946104	4.154081	4.255886	3.8386489999999998	4.125882	4.773981
ENKD1	4.350365	4.553244	4.536198000000001	4.723733	4.471985	4.811497	4.601632	4.932133	5.229417	5.637528	5.141821	5.200065	4.984299	5.2805919999999995	5.070046	5.012996
ENPP2	1.965859	2.142498	1.946502	2.129191	1.988889	1.404145	1.343358	1.840845	1.3540860000000001	1.313936	1.64432	1.7000979999999999	1.7383689999999998	1.492164	2.087472	1.8591330000000001
ENTPD1	2.550519	2.600632	2.46585	2.512826	2.214009	2.3732900000000003	2.108937	2.2551740000000002	2.192403	1.7158650000000002	2.405742	1.886397	2.2216270000000002	1.961903	2.2019729999999997	2.203368
EPHA8	3.327972	3.244568	3.4233519999999995	3.23026	3.3936290000000002	2.790171	2.730579	3.015692	2.6242080000000003	3.5987699999999996	2.546984	2.756468	3.041746	2.846452	3.253479	3.105223
EPHX2	2.7213990000000003	2.293475	2.9026520000000002	2.447657	2.897	3.091577	3.2868779999999997	3.1765849999999998	3.359985	2.8505700000000003	3.0252529999999997	3.083949	3.114978	3.3904449999999997	2.881561	3.154657
EPHX4	2.2497759999999998	2.580393	2.502776	2.04451	2.256956	2.0906599999999997	1.841437	1.9960380000000002	1.87773	2.028416	2.2227349999999997	1.8078560000000001	1.542408	1.858782	1.9437520000000001	2.2506720000000002
ESPNL	1.451214	1.0421770000000001	1.7245080000000002	1.7106709999999998	2.010817	2.266278	2.23156	2.422524	2.3906259999999997	2.181134	2.731663	1.6336700000000002	2.3758220000000003	1.9107889999999998	1.467651	1.798229
ETV4	1.269408	0.903702	1.026305	0.8530700000000001	0.586064	-0.052588	-1.4940069999999999	0.185059	0.0292	-1.344776	-0.7072350000000001	-0.014163999999999998	-0.8693290000000001	-0.21207399999999998	-1.1836440000000001	-1.5579180000000001
ETV5	1.99225	1.999757	2.121802	2.291303	1.851121	1.108133	0.874141	1.5791709999999999	0.8884280000000001	-0.448118	-0.703228	1.6599650000000001	-0.41092700000000004	1.335965	0.689611	-1.973984
EVA1B	3.250675	3.443514	3.378129	3.7208069999999998	3.2818379999999996	3.040398	3.029651	3.222613	3.238368	3.812502	2.967355	3.044884	3.1310540000000002	2.8442830000000003	2.920187	3.253941
F8	0.214637	-0.9409049999999999	-0.698621	0.16639400000000001	0.45469499999999996	-0.016921000000000002	0.473714	0.05103	1.064541	-0.6145470000000001	0.934908	0.422199	0.47221599999999997	0.369771	0.136327	-0.202026
FA2H	0.8010079999999999	0.924868	0.853994	0.607202	0.075677	0.85251	-0.386625	-0.045158	0.02582	0.69702	0.608632	-0.14416700000000002	0.281439	0.387454	0.319805	0.9943850000000001
FADS3	5.110107	5.310466	5.188324	4.984361	4.721545	4.688228	4.638180999999999	4.670707	4.753918	4.915741000000001	4.497666000000001	4.459391	4.623035	4.929958	4.856888	4.9625010000000005
FAM13C	1.1925729999999999	1.555558	1.418763	1.092689	1.397507	1.60448	1.6007850000000001	1.4198309999999998	1.963026	2.9960419999999996	1.976447	1.371848	1.9380669999999998	2.434371	1.645544	1.6723
FAM150A	3.2533950000000003	3.2421599999999997	3.3453739999999996	3.416061	3.597001	2.894389	2.993937	3.315527	3.123775	3.714462	2.9344200000000003	2.9005669999999997	2.9306349999999997	2.711417	2.967303	2.889257
FAM156A	4.478671	4.516179	4.182906	4.388968	4.2675019999999995	4.005636	4.285704	4.11356	3.860322	4.278859	4.243462	3.737203	3.961008	4.001137	4.188331	4.330166
FAM185A	3.0573330000000003	2.799259	2.992166	3.127237	3.008433	3.182973	2.820385	2.932617	3.7788370000000002	3.143135	3.5493309999999996	3.55645	3.210911	3.530121	3.510648	3.5330239999999997
FAM188A	4.551808	4.696421	4.645853	4.808573	4.756368	5.0094449999999995	5.158009	4.887164	5.110328	4.472847	5.336180000000001	5.38497	5.24293	5.363581	4.95047	5.178627
FAM212B	2.385966	2.176295	2.668835	2.677494	2.3919080000000004	2.562148	2.602225	2.847082	3.053252	3.032537	3.252238	3.375828	2.5614939999999997	3.251466	3.049003	3.394537
FAM27E3	2.8969270000000003	3.023637	3.113732	2.540384	3.121866	3.140592	3.306251	3.01448	3.651821	3.056566	3.567326	3.618521	2.8860740000000003	4.004672	3.24471	3.096016
FAM43B	1.5785959999999999	1.6381059999999998	1.7063580000000003	1.440229	1.510628	1.352256	0.7742829999999999	1.20456	1.161494	1.705925	0.9543010000000001	1.4066020000000001	1.176827	1.189711	1.3578620000000001	1.4870079999999999
FAM69A	3.8569	4.076601	4.089563	3.778122	3.609687	3.5223459999999998	3.3614669999999998	3.5310910000000004	3.581439	2.9788930000000002	3.562294	3.61111	3.6145	3.489692	3.48846	3.7321660000000003
FAM84B	5.545243	5.598603	5.627969	5.283997	5.511882	5.057	4.901367	5.131275	4.7844809999999995	4.319503	4.966693	4.988257	4.739778	5.062933	5.179336	5.036338
FAS	2.354491	2.42765	2.453364	2.4603740000000003	3.013951	3.057773	2.798209	2.898357	3.24485	2.522195	2.9827529999999998	3.1966509999999997	2.52083	3.3155980000000005	2.4586669999999997	2.948957
FAXDC2	2.511135	2.187271	2.0571610000000002	1.950653	1.836557	2.2523459999999997	2.294724	2.832104	3.016741	2.9413810000000002	2.946751	2.857423	2.973392	2.837159	2.486629	2.749501
FBXL15	4.949678	4.769678	5.179345	5.052008	4.822182	4.610132	4.562101	4.460458	4.935967	5.512963	4.3388	4.445313	4.663625	4.182672	4.2240720000000005	5.086847
FBXO8	3.4636940000000003	3.707555	3.5699739999999998	3.574914	3.843494	4.008579	3.991833	3.808637	4.158649	3.261025	4.379989	4.533933	3.800736	4.373956	4.133929	4.04895
FBXW9	3.622356	3.4717309999999997	3.53694	3.5314389999999998	3.534176	3.697632	3.6257260000000002	3.4667440000000003	4.274709	4.315318	4.01877	4.141775	3.819864	4.406875	4.0743529999999994	3.962706
FES	-0.17488499999999998	0.026949	0.057197000000000005	-0.27332	0.428875	1.108182	1.433337	0.5319699999999999	1.3171629999999999	0.9566680000000001	0.856574	0.332978	1.040189	0.8239190000000001	0.132492	0.737446
FGGY	1.609453	2.08465	1.679287	1.315895	1.8863880000000002	2.413242	2.620103	2.435669	2.6831669999999996	2.093771	2.657278	2.6713299999999998	1.941505	2.357843	2.50537	2.386959
FJX1	4.119129	4.041651	4.031574	3.865554	3.877971	3.65096	3.77322	3.7026790000000003	3.3274470000000003	3.6782410000000003	3.3569379999999995	3.494412	3.5962989999999997	3.422257	3.3879879999999996	3.767759
FN1	4.954748	4.7610339999999995	4.6048089999999995	4.583399	4.082682	3.775727	3.9332279999999997	4.173311	4.237194000000001	4.108582	4.0702739999999995	4.277183999999999	3.9969360000000003	4.308555	4.2351209999999995	4.4768360000000005
FNBP1P1	0.022375	0.091761	-0.043457	0.345408	0.132629	0.544624	0.6007359999999999	-0.39511599999999997	1.2397340000000001	-0.055309000000000004	0.971935	0.648456	0.109481	0.9202020000000001	-0.070171	0.636107
FOSB	2.278367	2.5247580000000003	2.543154	2.286707	1.8980700000000001	1.4342	1.210334	1.9358650000000002	0.838042	0.695678	0.725457	1.567091	1.088536	1.6341709999999998	1.527724	0.9454
FSBP	-2.666338	-0.649021	-0.467063	-0.576549	0.044114	0.075754	0.701152	-0.544216	0.234537	-0.186658	0.473445	0.784688	-0.213619	0.48396300000000003	-0.295666	-0.655762
FUT11	4.4268849999999995	4.517271	4.414177	4.374644	4.030925	3.970211	3.8439129999999997	4.041221	3.995718	3.836918	3.9474989999999996	3.987333	3.941735	3.9690269999999996	3.9060230000000002	3.949989
FZD8	2.624066	2.537246	2.592895	2.583225	2.4217400000000002	2.373966	2.0389	2.308553	2.1238349999999997	2.2903029999999998	2.1935860000000003	2.124851	2.135453	2.078302	1.802582	2.086104
FZD9	2.74175	2.689257	2.78505	2.629263	2.386372	2.2282740000000003	1.9746869999999999	2.3216740000000002	2.017088	2.163824	2.1377099999999998	2.0663270000000002	1.9849900000000003	2.2075709999999997	1.8486740000000002	2.047919
GAB2	2.319313	2.066783	2.151942	2.204264	2.256272	2.439666	2.140473	2.606242	2.728765	2.688829	2.868835	2.864029	2.696546	2.9148389999999997	2.624374	2.474291
GABRQ	0.316818	0.4685	0.329525	0.204704	-0.31754	-0.353552	-0.494446	-0.204585	-0.48171099999999994	-0.625819	-0.47600299999999995	-0.367361	-0.6351359999999999	-0.008357	-0.161955	-0.331721
GALNT4	0.508378	0.292817	0.48258	0.392218	0.975109	0.44473100000000004	0.862908	0.547391	1.031932	0.306612	1.396636	1.1900709999999999	0.984662	0.948377	0.38463600000000003	0.383641
GALR2	-0.082083	-0.40717	0.23393699999999998	-0.12833599999999998	0.555158	0.593382	0.452743	0.252319	0.7493029999999999	0.147346	0.7122	0.8934629999999999	-0.264937	0.887143	-0.7856810000000001	-0.374133
GAS1	3.4019169999999996	3.481286	3.512581	3.287992	3.327946	3.084323	2.836488	3.120505	2.851301	2.8053939999999997	2.930879	3.028276	2.9809669999999997	2.918197	3.157547	2.903771
GAS2L1	2.3680790000000003	2.5806869999999997	2.793059	2.406982	2.2235549999999997	1.897774	1.565951	2.17581	1.7459069999999999	2.5534	2.0251189999999997	2.272872	1.990459	2.126011	1.8861919999999999	2.1285979999999998
GCSAM	0.796766	0.724767	0.447642	0.41153100000000004	0.375141	0.809714	-0.158019	0.205589	0.583565	-1.3564459999999998	-0.158051	-0.18123399999999998	0.056597	-0.16429100000000002	-0.091445	0.346115
GDF15	3.759203	3.74074	3.674743	4.174918	4.191029	5.2950349999999995	5.347944999999999	4.793101	5.195565	5.72824	4.873558999999999	4.727206	4.789883000000001	4.684978	4.4304	4.8389690000000005
GDPD3	0.9805149999999999	1.279316	1.145942	1.235717	1.597284	2.309731	1.9423259999999998	2.11387	2.141775	1.041432	2.3331180000000002	2.001177	1.36215	2.272648	1.004808	1.1931260000000001
GEMIN8P4	2.1107669999999996	2.040296	1.912727	1.849231	2.069936	2.21945	2.299506	2.163663	2.725104	2.213223	2.697752	2.486109	1.612178	2.753318	2.238108	2.226801
GFM2	4.525629	4.7260290000000005	4.576281	4.680369000000001	4.869983	4.857298999999999	5.0032559999999995	4.8488050000000005	5.3487160000000005	4.477773	5.421391000000001	5.4322669999999995	4.865017	5.506769	4.818732	4.884974
GGNBP2	4.090158	4.223882	4.2519730000000004	4.189613	4.131521	4.328799	4.306455000000001	4.20366	4.675177	4.437046	4.860633	4.9355139999999995	4.338644	4.974063	4.576368	4.66725
GJA1	4.97607	5.181389	5.094223	4.9908410000000005	5.005324	4.769597	4.643198	4.799072	4.455235	4.240055	4.66935	4.59205	4.686372	4.66591	5.000162	4.851649
GLIPR1	-1.027572	-1.929266	-1.601081	-4.7670069999999996	-1.394039	-0.691804	-0.3809	-0.540978	-1.108463	-1.021892	-0.126174	0.085604	-1.856079	-0.155521	-0.501629	-0.5388229999999999
GLS2	-0.24494499999999997	0.424788	0.222665	0.098287	0.197824	0.209579	0.286021	0.20683600000000002	0.9317110000000001	-0.181732	0.808773	1.183651	0.021551	0.9959690000000001	-0.33337100000000003	1.162469
GOLGA8R	0.432953	-0.45364	-0.30438000000000004	0.090424	-0.220848	0.218279	0.0034840000000000006	0.19710899999999998	0.651564	0.057430999999999996	0.708683	0.38322399999999995	-0.268857	0.9053479999999999	-0.868956	0.405111
GOLGA8T	0.470167	0.663663	0.259893	-1.471829	0.599889	0.245496	0.682528	-0.63222	1.11402	0.290118	1.324724	1.442476	0.511428	0.636942	1.055315	0.179587
GORAB	2.619365	2.834091	3.0105009999999996	2.957694	3.064286	3.261967	3.214639	3.139642	3.9058839999999995	2.883058	3.5678339999999995	3.470643	3.087284	3.8306	3.56859	3.4392660000000004
GPCPD1	2.494198	2.239473	2.6748939999999997	2.511314	3.058041	3.173522	3.622499	3.29724	3.8399769999999998	2.60364	3.571933	3.9073480000000003	3.144677	3.692334	3.638593	3.281618
GPER1	-0.147749	-0.643646	-0.002791	0.082953	-0.097428	0.393775	-0.6268520000000001	-0.680759	0.5111829999999999	0.11586600000000001	0.35915199999999997	0.644834	-0.091556	0.65287	0.5675640000000001	-0.099887
GPM6B	4.004718	3.8852580000000003	4.082605	3.995103	3.6935	3.645507	3.605756	3.596764	3.4260599999999997	3.668507	3.5088269999999997	3.6480660000000005	3.660109	3.5860760000000003	3.531822	3.507371
