"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PAICSP3",0.14431282633894,-1.02034485241931,3.5338115409304,-0.288737766743121,0.772782059328068,NA
"PAICSP4",3.43880787332619,0.455819212246353,0.953242111846697,0.478177796156429,0.632523664609568,NA
"PAICSP5",0.937953563139609,-1.62319379620021,1.71373900359293,-0.947165112538789,0.34355464977261,NA
"PAICSP6",0,NA,NA,NA,NA,NA
"PAICSP7",0,NA,NA,NA,NA,NA
"PAIP1P1",4.50374096721234,-0.150288903628737,0.763299045551401,-0.196893870763548,0.843910590217927,NA
"PANX3",0.0975508845620752,0.422327667979961,3.5338115409304,0.119510523718752,0.904870903069343,NA
"PAPOLB",1.62688946264038,0.985876750534412,1.47864325977038,0.666744154832524,0.504935569492537,NA
"PARP1P2",0,NA,NA,NA,NA,NA
"PARP4P1",0.237743137822856,-0.299006340176331,3.5338115409304,-0.0846129842276782,0.932569076167901,NA
"PARP4P3",0.371376372797295,0.41020634107871,2.93708946295494,0.13966423095128,0.888925288913116,NA
"PARVG",2.7707778019827,-0.201651372639809,1.18239979750107,-0.170544153564629,0.864582213407121,NA
"PASD1",0.277029482403445,-0.29900634017633,3.5338115409304,-0.0846129842276781,0.932569076167901,NA
"PATE1",0,NA,NA,NA,NA,NA
"PATE2",3.7564020465336,0.535401388201007,0.899397822776851,0.595288730573061,0.551650487576417,NA
"PATE3",0,NA,NA,NA,NA,NA
"PAWRP1",0,NA,NA,NA,NA,NA
"PAX4",0.532674051178635,-0.610368803427441,2.7050173868747,-0.225643208945375,0.82147893152251,NA
"PAX8",3.93838179676722,0.414585654555542,1.0456637662245,0.396480845896052,0.691750335359774,NA
"PAXBP1P1",0,NA,NA,NA,NA,NA
"PBOV1",3.37488921943324,-0.220376591322968,0.965770089864634,-0.228187426423464,0.819500535870827,NA
"PBX2P1",0.539941588042568,2.37753340626229,3.06792031113889,0.774965828685323,0.438359851777413,NA
"PCBP2P1",4.06785300548423,0.0815861900564333,0.796722610481355,0.102402252657473,0.91843739571153,NA
"PCBP2P3",1.71935378083001,-0.982289904788854,1.26653671469317,-0.775571598827927,0.438001975095377,NA
"PCDH8P1",0.0975508845620752,0.422327667979962,3.5338115409304,0.119510523718752,0.904870903069343,NA
"PCDHA1",1.76566722584734,-1.00887230602028,1.40655151038103,-0.717266519266676,0.473209661697122,NA
"PCDHA11",3.11043255370329,0.45185375367903,0.92631308468432,0.487798090246149,0.625692864255188,NA
"PCDHA12",1.25142931565711,0.104786750100351,1.63759890169204,0.0639880437096536,0.948979747035111,NA
"PCDHA13",0.69858331735811,1.62610357108337,2.13829996570405,0.760465602190647,0.44697632282703,NA
"PCDHA14",0,NA,NA,NA,NA,NA
"PCDHA2",0.698364318206203,-1.08621650174707,2.50058151992543,-0.434385559155639,0.664008482493154,NA
"PCDHA3",2.25321705159274,-0.237242287986654,1.14199802493319,-0.207743168382916,0.835429509419591,NA
"PCDHA5",2.00837140925053,-0.17528099310328,1.10758340115142,-0.158255344853545,0.874255594284112,NA
"PCDHA6",0,NA,NA,NA,NA,NA
"PCDHA7",0.604286169028239,1.31817212442083,2.55448383175571,0.516022888081794,0.605838423574917,NA
"PCDHA8",0.568810486247237,-0.885152490146952,2.62961022529571,-0.336609768866948,0.736411091065664,NA
"PCDHAC1",1.63399645409795,2.10526001334221,1.63567690333779,1.28708793836129,0.198063639027324,NA
"PCDHAC2",1.24296359426887,1.47835103834737,2.34468262677624,0.630512215796128,0.528359512955463,NA
"PCDHB10",3.07242533857725,0.0339798406232736,0.948709906190898,0.0358168923941184,0.971428363526295,NA
"PCDHB17P",0,NA,NA,NA,NA,NA
"PCDHB18P",5.26564211006142,0.0954041587555416,0.875523496721142,0.108968130624515,0.913227767854646,NA
"PCDHB19P",4.37453962917971,-0.131241924950504,0.777683085508357,-0.168760163871525,0.865985293445919,NA
"PCDHB3",2.17956531531002,-0.0976494863546571,1.35177849661186,-0.0722377864416461,0.94241267447721,NA
"PCDHB4",2.37413393423701,-0.184152190236821,1.25513270072749,-0.14671929918652,0.883353584909893,NA
"PCDHB5",2.23579931522656,0.289836610252347,1.16820297114431,0.248104667948617,0.804053424016573,NA
"PCDHB6",0.650190746120641,0.455072405579647,2.05261688783235,0.221703527958509,0.824544683544962,NA
"PCDHB7",0.89113648813544,2.16156450526792,1.79285006024943,1.20565827181733,0.227949280770747,NA
"PCDHGA12",0.98799280086382,-1.2205345686288,1.79022809761887,-0.681776009577885,0.495380596200088,NA
"PCDHGA2",2.41129563712409,0.586346251448112,1.11045242070004,0.528024650600043,0.597482226829891,NA
"PCDHGA3",1.32800303518385,-0.174315636452993,1.60712081386783,-0.108464550361631,0.913627199290236,NA
"PCDHGB3",3.03264344985925,0.341483288634182,1.05147829318641,0.324764943648384,0.745358978457298,NA
"PCDHGB4",3.00362419357619,-1.40314898852575,1.42596574064049,-0.983999088151662,0.32511596124295,NA
"PCDHGB9P",0.143352332235441,-1.02034485241931,3.5338115409304,-0.288737766743121,0.772782059328068,NA
"PCED1CP",0.0907699026050746,0.422327667979961,3.5338115409304,0.119510523718752,0.904870903069343,NA
"PCGF7P",0.137254137956779,0.422327667979961,3.5338115409304,0.119510523718752,0.904870903069343,NA
"PCMTD1P1",0,NA,NA,NA,NA,NA
"PCMTD1P2",0.146973235217781,-1.02034485241931,3.5338115409304,-0.288737766743122,0.772782059328068,NA
"PCMTD1P3",0.0907699026050746,0.422327667979961,3.5338115409304,0.119510523718752,0.904870903069343,NA
"PCMTD1P7",0,NA,NA,NA,NA,NA
"PCNAP1",0,NA,NA,NA,NA,NA
"PCNAP3",0.241863710901015,-0.29900634017633,3.5338115409304,-0.084612984227678,0.932569076167901,NA
"PCNAP4",0.549116617020813,-1.59361623012962,2.30409120722214,-0.691646331158444,0.489159458368876,NA
"PCNPP2",0,NA,NA,NA,NA,NA
"PCNPP3",0.380327961178402,-0.949319448258438,3.46318980161452,-0.274117072017211,0.783994654572438,NA
"PCNPP4",0,NA,NA,NA,NA,NA
"PCNPP5",0.181539805210149,1.04294903168191,3.52606264752428,0.295782898926707,0.767395883642566,NA
"PCP4",0,NA,NA,NA,NA,NA
"PCP4L1",5.17059727918309,-2.09441607696666,0.809322840174348,-2.58786231278913,0.0096573574198554,NA
"PCSK1",1.92191276489482,0.606571206884309,1.35865489199548,0.446449801533801,0.655272365641737,NA
"PCSK9",2.79434878706859,0.347531809048284,1.06049757418377,0.327706368697513,0.743133687558625,NA
"PDC",0.830496972610146,-2.32621020550942,2.04459954095851,-1.13773389796365,0.255231614246064,NA
"PDCD1",3.1051403089195,-1.5596198480596,1.00538334964361,-1.55126882558027,0.120837274376869,NA
"PDCD1LG2",0,NA,NA,NA,NA,NA
"PDCD5P1",0.787552893156465,0.992767655492311,2.47939928973957,0.400406525726071,0.68885711855852,NA
"PDCD5P2",0.279689891282287,-0.299006340176331,3.5338115409304,-0.0846129842276782,0.932569076167901,NA
"PDCL2",1.87907768242216,-1.38727334296068,1.27934593105886,-1.08436139849407,0.278204591962571,NA
"PDCL2P1",0,NA,NA,NA,NA,NA
"PDCL2P2",0,NA,NA,NA,NA,NA
"PDCL3P1",0,NA,NA,NA,NA,NA
"PDCL3P3",0.219087796172887,-0.29900634017633,3.5338115409304,-0.0846129842276781,0.932569076167901,NA
"PDCL3P5",2.46555526452654,-1.47865045460527,1.23965574996876,-1.19279118791046,0.232951162105844,NA
"PDCL3P6",0.132716656064505,0.422327667979961,3.5338115409304,0.119510523718752,0.904870903069343,NA
"PDCL3P7",0,NA,NA,NA,NA,NA
"PDE6H",0,NA,NA,NA,NA,NA
"PDHA1P1",0.143352332235441,-1.02034485241931,3.5338115409304,-0.288737766743121,0.772782059328068,NA
"PDHA2",0,NA,NA,NA,NA,NA
"PDIA3P2",0,NA,NA,NA,NA,NA
"PDILT",1.25610863382176,-1.01423211007705,1.67790852484462,-0.604462099726783,0.545536459747123,NA
"PDLIM1P1",0.683477571639983,0.644693881344391,1.98747438587042,0.324378460385564,0.745651525010287,NA
"PDLIM1P2",0.132716656064505,0.422327667979961,3.5338115409304,0.119510523718752,0.904870903069343,NA
"PDLIM1P3",0.0907699026050746,0.422327667979961,3.5338115409304,0.119510523718752,0.904870903069343,NA
"PDLIM1P4",1.7102674724779,0.948012000642096,1.50374522061743,0.630433924340488,0.528410721119585,NA
"PDSS1P1",0.237743137822856,-0.299006340176331,3.5338115409304,-0.0846129842276782,0.932569076167901,NA
"PDSS1P2",0.514772620226301,-0.348629946417882,2.40241341289336,-0.145116550110336,0.884618851508327,NA
"PDYN",0.137254137956779,0.422327667979961,3.5338115409304,0.119510523718752,0.904870903069343,NA
"PDZD3",4.54881630929691,-1.67033198720468,0.881701817986107,-1.89444090182312,0.0581665117075795,NA
"PDZK1IP1",0.377474567075957,-1.06971825888056,3.47943153341437,-0.307440525444352,0.758508085951508,NA
"PDZK1P1",5.11317673778436,-0.226513821627805,1.1862920814955,-0.19094270724816,0.848570480135436,NA
"PDZPH1P",0.288625652677879,-1.79329957589098,3.52793080437997,-0.508314838166489,0.611232565711792,NA
"PDZRN4",0.602220031999959,1.42805409213129,2.02046315019122,0.706795415692749,0.479693623860433,NA
"PEBP1P1",0.121536911610812,-1.02034485241931,3.5338115409304,-0.288737766743121,0.772782059328068,NA
"PEBP1P2",2.38267144843377,-1.11417911268903,1.06258326135384,-1.0485569961543,0.294382057009484,NA
"PEBP1P3",0,NA,NA,NA,NA,NA
"PEBP4",1.0963645139682,0.900740175208312,1.75929590928082,0.511989012454717,0.608658699420969,NA
"PEG3",0.0907699026050746,0.422327667979962,3.5338115409304,0.119510523718752,0.904870903069343,NA
"PENK",0,NA,NA,NA,NA,NA
"PES1P1",0.244524119779857,-0.299006340176331,3.5338115409304,-0.0846129842276782,0.932569076167901,NA
"PES1P2",0.431017490809822,-2.3716305489608,3.27867232651864,-0.723350891084333,0.469464334147423,NA
"PEX12P1",0,NA,NA,NA,NA,NA
"PF4",1.51895479544547,3.90218700651079,1.63755267122514,2.38293831708715,0.017175071896073,NA
"PF4V1",0.264889243846253,-1.71112257243757,3.52990638098261,-0.484750128687904,0.627853602887515,NA
"PFN1P1",1.65109379582839,0.0468502316121427,1.326691449824,0.0353135852487464,0.971829690625859,NA
"PFN1P10",0.810972941361048,-0.117670362996432,2.16848857566098,-0.0542637689297326,0.956725015208591,NA
"PFN1P11",0.981289086923939,-0.261702327892889,1.77307099827929,-0.147598335400479,0.88265976887013,NA
"PFN1P12",1.29415677787369,-0.281047102957529,1.33950176925883,-0.209814656021721,0.833812333813689,NA
"PFN1P3",4.52234139099438,0.574872550124932,0.742574341679341,0.774161612997361,0.438835225680874,NA
"PFN1P4",4.55262264775604,0.0481970937939093,0.960875742774661,0.050159548886866,0.959995246264985,NA
"PFN1P9",0.22348655866958,1.13173535562183,3.52202863478948,0.321330537873234,0.74795991660312,NA
"PFN3",0,NA,NA,NA,NA,NA
"PGA4",2.43605491841882,-1.97587581101665,1.22378431713602,-1.61456212777813,0.106405552475192,NA
"PGA5",1.14687918464989,0.542843545657501,1.54937104479941,0.35036381212854,0.726065681058682,NA
"PGAM1P1",0,NA,NA,NA,NA,NA
"PGAM1P10",0.355659146451327,-0.991581242749867,2.9784558731484,-0.332917889329584,0.739196265264955,NA
"PGAM1P11",0.817987714549644,-1.18016419188692,2.12715272737349,-0.554809335831816,0.579025080788811,NA
"PGAM1P12",0.829945660410888,0.945855559371791,1.92277454880759,0.49192223807953,0.622774316842478,NA
"PGAM1P13",0,NA,NA,NA,NA,NA
"PGAM1P2",0.331673119402591,0.354480649543213,3.03666971829522,0.116733356745237,0.907071356112594,NA
"PGAM1P3",0,NA,NA,NA,NA,NA
"PGAM1P4",0.288625652677879,-1.79329957589098,3.52793080437997,-0.508314838166489,0.611232565711792,NA
"PGAM1P6",1.49569006392235,-1.71078328585402,1.64550242971448,-1.03967229398188,0.298492176859604,NA
"PGAM1P9",0.51889319330446,-0.318025746477035,2.72782362901852,-0.116585890339054,0.907188219346225,NA
"PGAM3P",0,NA,NA,NA,NA,NA
"PGAM4",2.63457522617461,-0.0442123097788868,1.0380612743519,-0.0425912331682831,0.96602738406849,NA
"PGAM4P1",0.421481511131339,0.60987914726084,3.38081561621833,0.180394087253723,0.856843195870743,NA
"PGAM4P2",0,NA,NA,NA,NA,NA
"PGAM5P1",3.75147516927349,-0.211629822467513,0.822580372875982,-0.257275555612388,0.796966061273037,NA
"PGBD3",0.292652653686226,1.54842073967343,3.49898561654232,0.442534182579341,0.658102700373352,NA
"PGBD4P1",0,NA,NA,NA,NA,NA
"PGBD4P2",0,NA,NA,NA,NA,NA
"PGBD4P3",0.643324305025708,-2.01554126551176,2.19719715344949,-0.91732381063186,0.358972983836382,NA
"PGBD4P4",0,NA,NA,NA,NA,NA
"PGBD4P5",0,NA,NA,NA,NA,NA
"PGBD4P6",0,NA,NA,NA,NA,NA
"PGBD4P8",0,NA,NA,NA,NA,NA
"PGC",3.43091677195707,-1.18358567245029,1.0741786335563,-1.10185181074751,0.270526101555197,NA
"PGCP1",3.67344413712677,-1.03761737666239,1.00853573243984,-1.02883551200729,0.30355697613153,NA
"PGDP1",0.813034148729828,1.00242993239915,1.89490622986608,0.529012948820164,0.596796467282939,NA
"PGGT1BP1",2.93317480223383,-0.937455500172286,1.14429215709498,-0.819244888081914,0.412646709132315,NA
"PGGT1BP2",0,NA,NA,NA,NA,NA
"PGK1P2",0.499011478686769,-1.58295591813882,2.69404052310541,-0.58757687739387,0.556816335077292,NA
"PGK2",0.852949015160732,0.988227408874092,1.91944654610493,0.514850184746989,0.60665771356457,NA
"PGLYRP1",4.67410237836145,-0.573414984043441,0.776608858111715,-0.738357511705017,0.460297226491949,NA
"PGLYRP2",1.02486275208234,-1.70928951269798,2.07146929666219,-0.825158024525006,0.409281880788185,NA
"PGLYRP3",0,NA,NA,NA,NA,NA
"PGLYRP4",0,NA,NA,NA,NA,NA
"PGM5P4",1.03724827767059,-1.09571429925572,2.02372773518011,-0.541433652466201,0.588208717026293,NA
"PGPEP1L",2.66757510713125,-0.855166775436354,1.00643403452549,-0.849699777730134,0.395492022049061,NA
"PHACTR2P1",4.3980956068677,-0.39623105297588,0.796458631631586,-0.497491065121839,0.618842802098094,NA
"PHB2P1",0.423042223517728,-1.06447598351762,2.84214985715076,-0.374531969466506,0.708008576265494,NA
"PHBP1",0.700432998514609,0.56429465624648,2.18683541399031,0.258041667258724,0.796374750006779,NA
"PHBP10",0.524224361696601,1.2142576355019,2.69056164674298,0.451302662762552,0.651771425994901,NA
"PHBP11",1.50480298355603,-2.50558807481717,1.56822962037376,-1.59771760606078,0.110105838682103,NA
"PHBP13",1.35654140793997,-1.23092072363647,1.65132789303572,-0.745412663849338,0.456022290525426,NA
"PHBP14",0,NA,NA,NA,NA,NA
"PHBP15",0,NA,NA,NA,NA,NA
"PHBP16",0,NA,NA,NA,NA,NA
"PHBP17",0,NA,NA,NA,NA,NA
"PHBP18",1.06848200174024,0.0111672608770549,1.73324221355582,0.00644298920815274,0.994859273952484,NA
"PHBP19",0.971603554222044,-0.391598868382515,1.6370898593264,-0.239204260017617,0.810947199525548,NA
"PHBP2",0,NA,NA,NA,NA,NA
"PHBP20",1.68923063766673,-1.52050474538664,1.36347381237266,-1.11516974626797,0.264777687919556,NA
"PHBP21",1.08468753077474,-0.234523810649557,1.79455314097125,-0.130686467452632,0.896023337934441,NA
"PHBP3",1.44144704859815,-0.00553956557880027,1.53905371239226,-0.00359933219626866,0.997128154612283,NA
"PHBP4",2.4448616920977,0.267471353052323,0.987083063883392,0.270971474274956,0.78641297197104,NA
"PHBP7",0.749577642745154,0.682599498031184,1.8276168192116,0.373491582511068,0.708782609026632,NA
"PHBP8",0.637908898425384,0.406418796320254,2.27696107112728,0.178491763198676,0.858336789346756,NA
"PHF2P2",1.63208555946226,-1.53078149520306,2.05562494180442,-0.744679374175788,0.456465570986633,NA
"PHF5CP",0.408785644364452,0.610932393981669,3.40813025467575,0.179257348847952,0.857735635031418,NA
"PHGR1",0,NA,NA,NA,NA,NA
"PHKA1P1",3.69729295515608,-1.8937835047785,3.28756556592882,-0.576044330310857,0.564585218195963,NA
"PHKBP1",0.234122234840516,-0.299006340176331,3.5338115409304,-0.0846129842276781,0.932569076167901,NA
"PHKBP2",0,NA,NA,NA,NA,NA
"PHKG1P1",0,NA,NA,NA,NA,NA
"PHKG1P2",1.4616068115342,0.0705672975031412,1.47662598708168,0.0477895541054417,0.961883961661782,NA
"PHKG1P4",0,NA,NA,NA,NA,NA
"PHOX2A",0,NA,NA,NA,NA,NA
"PHOX2B",0.770955184783582,-0.240711378283323,2.51265911061191,-0.0957994569445205,0.923679848672715,NA
"PI16",1.68600779642501,1.04642269987869,1.35525907008251,0.772120049205782,0.440043328587917,NA
"PI3",0.46920496378453,-0.436086796278057,2.80194262759983,-0.155637303912826,0.876318918955457,NA
"PID1",1.86010898632724,-0.628819364149212,1.2594284372222,-0.499289475737214,0.617575468203057,NA
"PIEZO1P1",0,NA,NA,NA,NA,NA
"PIEZO1P2",0,NA,NA,NA,NA,NA
"PIGCP2",0.545539629232038,-1.5959693254945,2.30806978676177,-0.691473600429407,0.489267965398054,NA
"PIGFP1",0,NA,NA,NA,NA,NA
"PIGFP2",0,NA,NA,NA,NA,NA
"PIGFP3",0,NA,NA,NA,NA,NA
"PIGHP1",3.60878979773087,0.0664080325728017,0.843029357471153,0.0787730960781803,0.93721310375223,NA
"PIGPP2",0,NA,NA,NA,NA,NA
"PIGPP3",0,NA,NA,NA,NA,NA
"PIGPP4",0,NA,NA,NA,NA,NA
"PIGQP1",0,NA,NA,NA,NA,NA
"PIGUP1",0.22348655866958,1.13173535562183,3.52202863478948,0.321330537873234,0.74795991660312,NA
"PIGY",0,NA,NA,NA,NA,NA
"PIH1D3",4.88527037666345,-1.52706743129321,0.774879866092442,-1.97071507225228,0.0487564755645826,NA
"PIK3C2G",1.22081494592382,0.807616958326843,1.5825910446239,0.510313110307517,0.609832119316427,NA
"PIK3CG",3.39750862567481,0.0863729654755079,1.01639298510672,0.084979891381717,0.932277377224798,NA
"PIK3R6",4.54227536032327,0.254658226417536,0.75810634526905,0.335913593134692,0.736936026245362,NA
"PIN1P1",0.634581528853719,-0.586996325725165,2.60554693491063,-0.225287181689283,0.821755870907412,NA
"PIN4P1",1.47782918432704,0.0870174653036844,1.4777765764084,0.058884046947863,0.953044464693137,NA
"PIP",0,NA,NA,NA,NA,NA
"PIP5K1P1",1.73785932466229,0.0923617668611706,1.32345219104553,0.0697885178520916,0.944361986321413,NA
"PIP5K1P2",0.510373857729608,-1.59591278801076,2.34616777063105,-0.68022108563085,0.496364483145102,NA
"PIRT",0.692413816028949,1.71000457096419,1.92954033132638,0.886223803256147,0.375496939317773,NA
"PIWIL1",0.919873528600327,-0.486069884763386,1.70967026486369,-0.284306216673974,0.776175722419608,NA
"PIWIL3",1.00505670296926,2.37995321394763,1.96333859910334,1.21219702757057,0.225436969048937,NA
"PKHD1",2.30738643220126,-0.309579671722281,1.10153661991139,-0.281043467939525,0.778677060238209,NA
"PKHD1L1",1.05647187689183,0.0416533040786452,1.78463919791449,0.0233399020526507,0.981379143138705,NA
"PKMP2",0.702132913289952,0.576159857508654,1.98123285420726,0.290808753895407,0.771197589922769,NA
"PKMP3",2.85535907879844,-0.223685704682179,1.02877304628473,-0.217429592940822,0.82787357095942,NA
"PKMP4",0,NA,NA,NA,NA,NA
"PKMP5",1.28558182607816,-0.120819116409159,1.46547655447769,-0.0824435682986547,0.934293991454998,NA
"PKP1",0.883386347065745,-0.571751945585459,1.90117998613747,-0.300735306364684,0.763616343753946,NA
"PKP3",5.10309786797842,-0.415680791360423,0.781927711504749,-0.531610256606052,0.594995959568099,NA
"PKP4P1",0.132716656064505,0.422327667979961,3.5338115409304,0.119510523718752,0.904870903069343,NA
"PLA1A",2.51062952168924,-3.00605594919372,1.38044374395683,-2.1776011969726,0.029435740362331,NA
"PLA2G12AP2",0,NA,NA,NA,NA,NA
"PLA2G12B",2.71774214848202,-1.44932595159235,1.10714091290849,-1.30907090027495,0.190510335316566,NA
"PLA2G1B",3.31077440791865,-0.263842766830341,0.891421938685812,-0.29597966504988,0.767245610947483,NA
"PLA2G2A",1.13856162339683,-2.85198197314199,1.67677856278345,-1.70086977281466,0.0889674437691808,NA
"PLA2G2E",0,NA,NA,NA,NA,NA
"PLA2G2F",0.575330317148762,-2.78847599600317,2.97178662826242,-0.938316354708672,0.348081857392594,NA
"PLA2G3",3.56673701376231,0.332223479202122,0.952661709326381,0.348731848829144,0.72729063160793,NA
"PLA2G4F",4.62114108825215,-1.47552785669565,0.876524815577689,-1.6833840074718,0.0923007771524249,NA
"PLA2G5",5.12110729679095,0.246072557585444,0.72362769283929,0.34005409137941,0.733815793473574,NA
"PLBD1",1.87445320345633,-0.208232959112177,1.28623161605799,-0.161893827295557,0.871389463800458,NA
"PLCE1P1",0,NA,NA,NA,NA,NA
"PLCXD3",1.20163237234853,1.1497752975198,1.6854149887918,0.682191214131796,0.495118049460993,NA
"PLCZ1",0,NA,NA,NA,NA,NA
"PLEK2",0.722494747732448,0.0921630683305919,1.97771178216264,0.0466008592161044,0.962831347220638,NA
"PLEKHG6",3.51239480335153,-0.552591082628064,0.993369113923702,-0.556279710011708,0.578019655485724,NA
"PLEKHG7",0.143352332235441,-1.02034485241931,3.5338115409304,-0.288737766743121,0.772782059328068,NA
"PLET1",0.528568375371897,-1.64668011973529,2.65882710806843,-0.619325760121185,0.535701777605927,NA
"PLG",4.75149636943324,0.781293702566521,0.847265256935618,0.92213589093963,0.356457697907518,NA
"PLGLA",0.121536911610812,-1.02034485241931,3.5338115409304,-0.288737766743122,0.772782059328068,NA
"PLN",1.8490387495207,0.702972099022428,1.19935112913955,0.586127016469948,0.557790162303808,NA
"PLSCR2",1.42873124560683,-1.62313333218261,1.53578910048215,-1.05687254302888,0.290569760956575,NA
"PLSCR5",0,NA,NA,NA,NA,NA
"PLVAP",2.5876278416735,-0.507303127204801,1.22854765084874,-0.412929141864648,0.679658529298167,NA
"PMCHL1",1.71540003819521,1.00142939022378,1.32660103253455,0.754883620368134,0.450318814586984,NA
"PMM2P1",0,NA,NA,NA,NA,NA
"PMP2",2.16885967104476,-0.532120124611949,1.17728271759801,-0.451990092658138,0.65127611974362,NA
"PMPCAP1",0.0975508845620751,0.422327667979961,3.5338115409304,0.119510523718752,0.904870903069343,NA
"PMS2P11",0.181539805210149,1.04294903168191,3.52606264752428,0.295782898926707,0.767395883642566,NA
"PMS2P2",1.22923841540385,0.868138618502519,2.64164738842885,0.328635313821674,0.742431352745555,NA
"PMS2P6",0.363079610420298,1.86425673419379,3.47662711443438,0.536225678748724,0.591802588403087,NA
"PMS2P9",3.1468532019369,-1.05443399431023,1.18545039715583,-0.889479641527023,0.373745359753186,NA
"PNKDP1",0.377240775844362,0.44768055349462,2.92808375851622,0.152891990262423,0.878483452490538,NA
"PNLIP",0.137254137956779,0.422327667979962,3.5338115409304,0.119510523718752,0.904870903069343,NA
"PNLIPP1",2.14076932510622,-0.592367378598436,1.21322410663601,-0.488258826508926,0.625366521399358,NA
"PNLIPRP2",1.81748014525375,-3.80977659506458,1.59363789335245,-2.39061621900202,0.0168201247405784,NA
"PNLIPRP3",1.45890859617977,3.84884753317152,1.8941481187033,2.03196756112525,0.0421569400285814,NA
"PNMA3",3.97358447564144,0.121657983955955,0.82870913737083,0.146804202427317,0.883286567568958,NA
"PNMA5",0.137254137956779,0.422327667979962,3.5338115409304,0.119510523718752,0.904870903069343,NA
"PNMA6B",4.07290223594197,1.57252858143612,3.28126863246565,0.479244084399901,0.631764995676368,NA
"PNMAL2",1.12705172682774,-1.44753036719623,1.7243809645616,-0.839449284667932,0.40121723720684,NA
"PNOC",3.35775981453428,3.70080763312557,1.25566009895976,2.94730049652088,0.00320561526337791,NA
"PNPLA4P1",0,NA,NA,NA,NA,NA
"PNPLA5",5.03931757267669,0.00592146791736439,0.743022086500309,0.00796943728181078,0.993641376342705,NA
"PNPT1P1",0.696633920521352,0.446227436300355,2.544743598892,0.175352611750216,0.860802573923238,NA
"PNPT1P2",0,NA,NA,NA,NA,NA
"PNRC2P1",0,NA,NA,NA,NA,NA
"POLD2P1",0.228024040561853,1.13173535562183,3.52202863478948,0.321330537873234,0.74795991660312,NA
"POLHP1",0.575291010906972,1.42515696921589,2.2616111919802,0.630151183487936,0.528595674733185,NA
"POLR2CP1",0.132716656064505,0.422327667979961,3.5338115409304,0.119510523718752,0.904870903069343,NA
"POLR2KP1",0,NA,NA,NA,NA,NA
"POLR2KP2",0,NA,NA,NA,NA,NA
"POLR2LP1",0,NA,NA,NA,NA,NA
"POLR3DP1",0.386970223739822,0.61323549948271,3.46992145207249,0.176728928292149,0.859721317032063,NA
"POLR3GP1",0,NA,NA,NA,NA,NA
"POLR3GP2",0,NA,NA,NA,NA,NA
"POLR3KP1",0,NA,NA,NA,NA,NA
"POLR3KP2",0,NA,NA,NA,NA,NA
"POLRMTP1",3.27233092861155,-0.342204449997315,0.884905383648853,-0.386713038840668,0.69896866217364,NA
"POM121L10P",0,NA,NA,NA,NA,NA
"POM121L12",0,NA,NA,NA,NA,NA
"POM121L13P",0,NA,NA,NA,NA,NA
"POM121L14P",0.470165457888028,-0.447039101090847,3.2860939684345,-0.136039658447082,0.891789929470823,NA
"POM121L1P",1.40489299803756,2.00553133220274,1.80079772063791,1.11369051016586,0.2654119818758,NA
"POM121L3P",0,NA,NA,NA,NA,NA
"POM121L6P",0.137254137956779,0.422327667979962,3.5338115409304,0.119510523718752,0.904870903069343,NA
"POM121L8P",0,NA,NA,NA,NA,NA
"PON1",0.471247021789307,0.854884861964493,2.78503892937988,0.306956162424215,0.75887673971544,NA
"PON3",2.44076439770156,-0.176808268570805,1.22428493567523,-0.144417580759735,0.885170734895912,NA
"POSTN",1.43377701587686,3.81471373509138,1.61239308455646,2.36587081129831,0.0179877199422321,NA
"POTEA",0,NA,NA,NA,NA,NA
"POTEB",0,NA,NA,NA,NA,NA
"POTEB2",0,NA,NA,NA,NA,NA
"POTEB3",0.887818314123967,0.210904291268967,2.08457574005544,0.101173724329804,0.919412554617559,NA
"POTED",0,NA,NA,NA,NA,NA
"POTEE",2.02842280930551,-0.183990804133835,1.21008985768405,-0.152047224398665,0.879149688937088,NA
"POTEF",0.912823924404855,-1.69997684316036,2.37189102289038,-0.716717938031051,0.473548155263905,NA
"POTEG",0.663583280322526,2.68647281133201,3.43650057455174,0.781746649840858,0.434363480040884,NA
"POTEJ",0,NA,NA,NA,NA,NA
"POTEKP",0.575707436727713,-0.868764481735512,2.30255146354509,-0.377305131064445,0.70594685946418,NA
"POTEM",0.663583280322526,2.68647281133201,3.43650057455174,0.781746649840858,0.434363480040884,NA
"POU1F1",1.14437901800914,-1.55613737900878,1.76852676275796,-0.879906039183729,0.378910212857581,NA
"POU3F4",0.0907699026050746,0.422327667979961,3.5338115409304,0.119510523718752,0.904870903069343,NA
"POU4F3",4.30078081388948,-0.0757767467657476,0.805484473597844,-0.0940759868744297,0.9250487954661,NA
"POU5F1P2",0,NA,NA,NA,NA,NA
"POU5F1P3",5.07909336325247,-0.285645653778002,0.764011548319809,-0.373876094420543,0.708496502675477,NA
"POU5F1P4",1.08644272815093,0.710180912289839,1.61460595219628,0.439847822512861,0.660047328563645,NA
"POU5F1P5",0.547000276424729,1.21303166300145,2.65855802572679,0.456274285256509,0.648192752912424,NA
"POU5F1P6",0.382055964161796,-1.06555029380033,2.92857128348625,-0.363846459810899,0.715972667054566,NA
"POU5F1P7",0,NA,NA,NA,NA,NA
"PPATP1",0.808728958302947,-2.31127313741137,2.34875600409053,-0.984041396120381,0.325095159512395,NA
